"","NIF","rendicionCuentasID","tipoYNombre","cumple2013","cumple2014","cumple2015"
"7378","P4919800E",7731,"Ayuntamiento Roales","TRUE","TRUE","TRUE"
"7379","P4919900C",7732,"Ayuntamiento Robleda-Cervantes","TRUE","TRUE","TRUE"
"7380","P4920000I",7733,"Ayuntamiento Roelos de Sayago","TRUE","TRUE","TRUE"
"7381","P4920100G",7734,"Ayuntamiento Rosinos de la Requejada","TRUE","TRUE","TRUE"
"7382","P4920300C",7735,"Ayuntamiento Salce","TRUE","TRUE","TRUE"
"7383","P4920400A",7736,"Ayuntamiento Samir de los Caños","TRUE","TRUE","TRUE"
"7384","P4920500H",7737,"Ayuntamiento San Agustín del Pozo","TRUE","TRUE",NA
"7385","P4920600F",7738,"Ayuntamiento San Cebrián de Castro","TRUE","TRUE","TRUE"
"7386","P4920900J",7740,"Ayuntamiento San Esteban del Molar","TRUE","TRUE","TRUE"
"7387","P4921000H",7741,"Ayuntamiento San Justo","TRUE","TRUE",NA
"7388","P4921200D",7742,"Ayuntamiento San Martín de Valderaduey","TRUE","TRUE","TRUE"
"7389","P4921300B",7743,"Ayuntamiento San Miguel de la Ribera","TRUE","TRUE","TRUE"
"7390","P4921400J",7744,"Ayuntamiento San Miguel del Valle","TRUE","TRUE","TRUE"
"7391","P4921500G",7745,"Ayuntamiento San Pedro de Ceque","TRUE","TRUE","TRUE"
"7392","P4921600E",7746,"Ayuntamiento San Pedro de la Nave-Almendra","TRUE","TRUE","TRUE"
"7393","P4922200C",7750,"Ayuntamiento Santa Colomba de las Monjas","TRUE","TRUE","TRUE"
"7394","P4922300A",7751,"Ayuntamiento Santa Cristina de la Polvorosa","TRUE","TRUE","TRUE"
"7395","P4922400I",7752,"Ayuntamiento Santa Croya de Tera","TRUE","TRUE","TRUE"
"7396","P4922500F",7753,"Ayuntamiento Santa Eufemia del Barco","TRUE","TRUE",NA
"7397","P4922600D",7754,"Ayuntamiento Santa María de la Vega","TRUE","TRUE","TRUE"
"7398","P4922800J",7756,"Ayuntamiento Santibáñez de Tera","TRUE","TRUE",NA
"7399","P4922900H",7757,"Ayuntamiento Santibáñez de Vidriales","TRUE","TRUE","TRUE"
"7400","P4923000F",7758,"Ayuntamiento Santovenia","TRUE","TRUE","TRUE"
"7401","P4923100D",7747,"Ayuntamiento San Vicente de la Cabeza","TRUE","TRUE","TRUE"
"7402","P4923200B",7748,"Ayuntamiento San Vitero","TRUE","TRUE","TRUE"
"7403","P4923300J",7759,"Ayuntamiento Sanzoles","TRUE","TRUE","TRUE"
"7404","P4923700A",7760,"Ayuntamiento Tábara","TRUE","TRUE","TRUE"
"7405","P4924000E",7761,"Ayuntamiento Tapioles","TRUE","TRUE","TRUE"
"7406","P4924500D",7763,"Ayuntamiento La Torre del Valle","TRUE","TRUE","TRUE"
"7407","P4924800H",7765,"Ayuntamiento Torres del Carrizal","TRUE","TRUE","TRUE"
"7408","P4924900F",7766,"Ayuntamiento Trabazos","TRUE","TRUE","TRUE"
"7409","P4925000D",7767,"Ayuntamiento Trefacio","TRUE",NA,NA
"7410","P4925300H",7768,"Ayuntamiento Uña de Quintana","TRUE","TRUE","TRUE"
"7411","P4925400F",7769,"Ayuntamiento Vadillo de la Guareña","TRUE","TRUE","TRUE"
"7412","P4925500C",7770,"Ayuntamiento Valcabado","TRUE","TRUE","TRUE"
"7413","P4925600A",7771,"Ayuntamiento Valdefinjas","TRUE","TRUE",NA
"7414","P4925700I",7772,"Ayuntamiento Valdescorriel","TRUE","TRUE","TRUE"
"7415","P4925900E",7773,"Ayuntamiento Vallesa de la Guareña","TRUE","TRUE","TRUE"
"7416","P4926000C",7774,"Ayuntamiento Vega de Tera","TRUE",NA,NA
"7417","P4926100A",7775,"Ayuntamiento Vega de Villalobos","TRUE",NA,NA
"7418","P4926300G",7777,"Ayuntamiento Venialbo","TRUE","TRUE","TRUE"
"7419","P4926400E",7778,"Ayuntamiento Vezdemarbán","TRUE","TRUE","TRUE"
"7420","P4926500B",7779,"Ayuntamiento Vidayanes","TRUE","TRUE",NA
"7421","P4926600J",7780,"Ayuntamiento Videmala","TRUE","TRUE","TRUE"
"7422","P4926700H",7781,"Ayuntamiento Villabrázaro","TRUE","TRUE",NA
"7423","P4926800F",7782,"Ayuntamiento Villabuena del Puente","TRUE","TRUE","TRUE"
"7424","P4926900D",7783,"Ayuntamiento Villadepera","TRUE","TRUE","TRUE"
"7425","P4927000B",7784,"Ayuntamiento Villaescusa","TRUE","TRUE","TRUE"
"7426","P4927100J",7786,"Ayuntamiento Villafáfila","TRUE","TRUE",NA
"7427","P4927200H",7787,"Ayuntamiento Villaferrueña","TRUE","TRUE","TRUE"
"7428","P4927300F",7788,"Ayuntamiento Villageriz","TRUE","TRUE","TRUE"
"7429","P4927400D",7789,"Ayuntamiento Villalazán","TRUE","TRUE","TRUE"
"7430","P4927500A",7790,"Ayuntamiento Villalba de la Lampreana","TRUE","TRUE","TRUE"
"7431","P4927600I",7791,"Ayuntamiento Villalcampo","TRUE","TRUE","TRUE"
"7432","P4927700G",7792,"Ayuntamiento Villalobos","TRUE","TRUE",NA
"7433","P4927800E",7793,"Ayuntamiento Villalonso","TRUE","TRUE",NA
"7434","P4927900C",7794,"Ayuntamiento Villalpando","TRUE","TRUE","TRUE"
"7435","P4928400C",7797,"Ayuntamiento Villamor de los Escuderos","TRUE","TRUE","TRUE"
"7436","P4928500J",7798,"Ayuntamiento Villanázar","TRUE","TRUE","TRUE"
"7437","P4928600H",7799,"Ayuntamiento Villanueva de Azoague","TRUE","TRUE","TRUE"
"7438","P4928700F",7800,"Ayuntamiento Villanueva de Campeán","TRUE","TRUE","TRUE"
"7439","P4928900B",7802,"Ayuntamiento Villanueva del Campo","TRUE","TRUE","TRUE"
"7440","P4929000J",7805,"Ayuntamiento Villaralbo","TRUE","TRUE","TRUE"
"7441","P4929100H",7806,"Ayuntamiento Villardeciervos","TRUE","TRUE","TRUE"
"7442","P4929300D",7804,"Ayuntamiento Villar del Buey","TRUE","TRUE","TRUE"
"7443","P4929400B",7807,"Ayuntamiento Villardiegua de la Ribera","TRUE","TRUE","TRUE"
"7444","P4929500I",7808,"Ayuntamiento Villárdiga","TRUE","TRUE","TRUE"
"7445","P4929600G",7809,"Ayuntamiento Villardondiego","TRUE","TRUE","TRUE"
"7446","P4929700E",7810,"Ayuntamiento Villarrín de Campos","TRUE","TRUE","TRUE"
"7447","P4929800C",7811,"Ayuntamiento Villaseco del Pan","TRUE","TRUE","TRUE"
"7448","P4929900A",7812,"Ayuntamiento Villavendimio","TRUE","TRUE","TRUE"
"7449","P4930000G",7814,"Ayuntamiento Villaveza del Agua","TRUE","TRUE","TRUE"
"7450","P4930100E",7813,"Ayuntamiento Villaveza de Valverde","TRUE","TRUE","TRUE"
"7451","P4930200C",7815,"Ayuntamiento Viñas","TRUE","TRUE","TRUE"
"7452","P4930500F",7816,"Ayuntamiento Zamora","TRUE","TRUE",NA
"7453","P5000003C",9232,"Mancomunidad Ribera Izquierda del Ebro","TRUE","TRUE","TRUE"
"7454","P5000004A",9219,"Mancomunidad Altas Cinco Villas","TRUE","TRUE",NA
"7455","P5000008B",9235,"Mancomunidad Sierra de Luna-Las Pedrosas","TRUE","TRUE","TRUE"
"7456","P5000009J",9221,"Mancomunidad Bajo Gallego","TRUE","TRUE","TRUE"
"7457","P5000013B",9224,"Mancomunidad Clarina de Las Cinco Villas","TRUE","TRUE",NA
"7458","P5000020G",7890,"Ayuntamiento Caspe","TRUE","TRUE","TRUE"
"7459","P5000022C",7993,"Ayuntamiento La Muela","TRUE",NA,NA
"7460","P5000025F",9201,"Comarca Aranda","TRUE","TRUE","TRUE"
"7461","P5000027B",8072,"Ayuntamiento Torres de Berrellén","TRUE","TRUE","TRUE"
"7462","P5000028J",9208,"Comarca Comunidad de Calatayud","TRUE","TRUE","TRUE"
"7463","P5000029H",9211,"Comarca Tarazona y el Moncayo","TRUE","TRUE","TRUE"
"7464","P5000031D",9209,"Comarca Ribera Alta del Ebro","TRUE","TRUE","TRUE"
"7465","P5000032B",9212,"Comarca Comarca de Valdejalón","TRUE","TRUE","TRUE"
"7466","P5000033J",9210,"Comarca Ribera Baja del Ebro","TRUE","TRUE","TRUE"
"7467","P5000035E",9206,"Comarca Campo de Daroca","TRUE","TRUE","TRUE"
"7468","P5000036C",9203,"Comarca Campo de Belchite","TRUE","TRUE","TRUE"
"7469","P5000037A",9207,"Comarca Cinco Villas","TRUE","TRUE","TRUE"
"7470","P5000038I",9205,"Comarca Campo de Cariñena","TRUE","TRUE","TRUE"
"7471","P5000039G",9202,"Comarca Bajo Aragón-Caspe/Baix Aragó-Casp","TRUE","TRUE","TRUE"
"7472","P5000041C",9223,"Mancomunidad Central de Zaragoza","TRUE","TRUE","TRUE"
"7473","P5000042A",8097,"Ayuntamiento Villamayor de Gállego","TRUE","TRUE","TRUE"
"7474","P5000051B",9216,"Mancomunidad Aguas de Monegros","TRUE","TRUE","TRUE"
"7475","P5000052J",9215,"Mancomunidad Aguas de Huecha","TRUE","TRUE","TRUE"
"7476","P5000100G",7817,"Ayuntamiento Abanto","TRUE","TRUE","TRUE"
"7477","P5000200E",7818,"Ayuntamiento Acered","TRUE","TRUE","TRUE"
"7478","P5000300C",7819,"Ayuntamiento Agón","TRUE","TRUE","TRUE"
"7479","P5000500H",7821,"Ayuntamiento Aguilón","TRUE","TRUE","TRUE"
"7480","P5000600F",7822,"Ayuntamiento Ainzón","TRUE","TRUE","TRUE"
"7481","P5000700D",7823,"Ayuntamiento Aladrén","TRUE","TRUE","TRUE"
"7482","P5000900J",7825,"Ayuntamiento Alarba","TRUE","TRUE",NA
"7483","P5001000H",7826,"Ayuntamiento Alberite de San Juan","TRUE","TRUE","TRUE"
"7484","P5001200D",7828,"Ayuntamiento Alborge","TRUE","TRUE","TRUE"
"7485","P5001300B",7829,"Ayuntamiento Alcalá de Ebro","TRUE","TRUE","TRUE"
"7486","P5001400J",7830,"Ayuntamiento Alcalá de Moncayo","TRUE","TRUE",NA
"7487","P5001600E",7832,"Ayuntamiento Aldehuela de Liestos","TRUE","TRUE","TRUE"
"7488","P5001800A",7834,"Ayuntamiento Alfamén","TRUE","TRUE","TRUE"
"7489","P5001900I",7835,"Ayuntamiento Alforque","TRUE","TRUE","TRUE"
"7490","P5002000G",7836,"Ayuntamiento Alhama de Aragón","TRUE","TRUE","TRUE"
"7491","P5002100E",7837,"Ayuntamiento Almochuel","TRUE","TRUE","TRUE"
"7492","P5002200C",7838,"Ayuntamiento La Almolda","TRUE","TRUE","TRUE"
"7493","P5002300A",7839,"Ayuntamiento Almonacid de la Cuba","TRUE","TRUE","TRUE"
"7494","P5002400I",7840,"Ayuntamiento Almonacid de la Sierra","TRUE","TRUE","TRUE"
"7495","P5002600D",7842,"Ayuntamiento Alpartir","TRUE","TRUE","TRUE"
"7496","P5002700B",7843,"Ayuntamiento Ambel","TRUE","TRUE","TRUE"
"7497","P5002800J",7844,"Ayuntamiento Anento","TRUE","TRUE","TRUE"
"7498","P5002900H",7845,"Ayuntamiento Aniñón","TRUE","TRUE","TRUE"
"7499","P5003000F",7846,"Ayuntamiento Añón de Moncayo","TRUE","TRUE",NA
"7500","P5003100D",7847,"Ayuntamiento Aranda de Moncayo","TRUE","TRUE","TRUE"
"7501","P5003200B",7848,"Ayuntamiento Arándiga","TRUE","TRUE","TRUE"
"7502","P5003300J",7849,"Ayuntamiento Ardisa","TRUE","TRUE","TRUE"
"7503","P5003500E",7851,"Ayuntamiento Artieda","TRUE","TRUE","TRUE"
"7504","P5003600C",7852,"Ayuntamiento Asín","TRUE","TRUE","TRUE"
"7505","P5003700A",7853,"Ayuntamiento Atea","TRUE","TRUE",NA
"7506","P5003900G",7855,"Ayuntamiento Azuara","TRUE","TRUE","TRUE"
"7507","P5004000E",7856,"Ayuntamiento Badules","TRUE","TRUE","TRUE"
"7508","P5004100C",7857,"Ayuntamiento Bagüés","TRUE","TRUE","TRUE"
"7509","P5004200A",7858,"Ayuntamiento Balconchán","TRUE","TRUE","TRUE"
"7510","P5004300I",7859,"Ayuntamiento Bárboles","TRUE","TRUE","TRUE"
"7511","P5004400G",7860,"Ayuntamiento Bardallur","TRUE","TRUE","TRUE"
"7512","P5004500D",7861,"Ayuntamiento Belchite","TRUE","TRUE","TRUE"
"7513","P5004700J",7863,"Ayuntamiento Berdejo","TRUE","TRUE","TRUE"
"7514","P5004800H",7864,"Ayuntamiento Berrueco","TRUE","TRUE","TRUE"
"7515","P5004900F",7865,"Ayuntamiento Biel","TRUE","TRUE","TRUE"
"7516","P5005000D",7866,"Ayuntamiento Bijuesca","TRUE","TRUE","TRUE"
"7517","P5005100B",7867,"Ayuntamiento Biota","TRUE","TRUE","TRUE"
"7518","P5005200J",7868,"Ayuntamiento Bisimbre","TRUE","TRUE","TRUE"
"7519","P5005300H",7869,"Ayuntamiento Boquiñeni","TRUE","TRUE","TRUE"
"7520","P5005500C",7871,"Ayuntamiento Borja","TRUE","TRUE","TRUE"
"7521","P5005600A",7872,"Ayuntamiento Botorrita","TRUE","TRUE","TRUE"
"7522","P5005700I",7873,"Ayuntamiento Brea de Aragón","TRUE","TRUE","TRUE"
"7523","P5005900E",7875,"Ayuntamiento Bujaraloz","TRUE","TRUE","TRUE"
"7524","P5006000C",7876,"Ayuntamiento Bulbuente","TRUE","TRUE","TRUE"
"7525","P5006100A",7877,"Ayuntamiento Bureta","TRUE","TRUE","TRUE"
"7526","P5006300G",7879,"Ayuntamiento El Buste","TRUE","TRUE","TRUE"
"7527","P5006400E",7880,"Ayuntamiento Cabañas de Ebro","TRUE","TRUE","TRUE"
"7528","P5006600J",7882,"Ayuntamiento Cadrete","TRUE","TRUE","TRUE"
"7529","P5006800F",7884,"Ayuntamiento Calatorao","TRUE","TRUE","TRUE"
"7530","P5006900D",7885,"Ayuntamiento Calcena","TRUE","TRUE","TRUE"
"7531","P5007000B",7886,"Ayuntamiento Calmarza","TRUE","TRUE","TRUE"
"7532","P5007100J",7887,"Ayuntamiento Campillo de Aragón","TRUE","TRUE","TRUE"
"7533","P5007200H",7888,"Ayuntamiento Carenas","TRUE","TRUE","TRUE"
"7534","P5007300F",7889,"Ayuntamiento Cariñena","TRUE",NA,NA
"7535","P5007500A",7891,"Ayuntamiento Castejón de Alarba","TRUE","TRUE",NA
"7536","P5007600I",7892,"Ayuntamiento Castejón de las Armas","TRUE","TRUE","TRUE"
"7537","P5007700G",7893,"Ayuntamiento Castejón de Valdejasa","TRUE","TRUE","TRUE"
"7538","P5007800E",7894,"Ayuntamiento Castiliscar","TRUE","TRUE","TRUE"
"7539","P5007900C",7895,"Ayuntamiento Cervera de la Cañada","TRUE","TRUE","TRUE"
"7540","P5008000A",7896,"Ayuntamiento Cerveruela","TRUE","TRUE","TRUE"
"7541","P5008100I",7897,"Ayuntamiento Cetina","TRUE","TRUE","TRUE"
"7542","P5008200G",7900,"Ayuntamiento Cimballa","TRUE","TRUE","TRUE"
"7543","P5008300E",7901,"Ayuntamiento Cinco Olivas","TRUE","TRUE","TRUE"
"7544","P5008400C",7902,"Ayuntamiento Clarés de Ribota","TRUE","TRUE","TRUE"
"7545","P5008500J",7903,"Ayuntamiento Codo","TRUE","TRUE","TRUE"
"7546","P5008600H",7904,"Ayuntamiento Codos","TRUE","TRUE","TRUE"
"7547","P5008800D",7906,"Ayuntamiento Cosuenda","TRUE","TRUE","TRUE"
"7548","P5009000J",7908,"Ayuntamiento Cubel","TRUE","TRUE","TRUE"
"7549","P5009100H",7909,"Ayuntamiento Las Cuerlas","TRUE","TRUE","TRUE"
"7550","P5009200F",7898,"Ayuntamiento Chiprana","TRUE","TRUE","TRUE"
"7551","P5009300D",7899,"Ayuntamiento Chodes","TRUE","TRUE","TRUE"
"7552","P5009600G",7912,"Ayuntamiento Embid de Ariza","TRUE","TRUE","TRUE"
"7553","P5009800C",7913,"Ayuntamiento Encinacorba","TRUE","TRUE","TRUE"
"7554","P5010000G",7915,"Ayuntamiento Erla","TRUE","TRUE","TRUE"
"7555","P5010100E",7916,"Ayuntamiento Escatrón","TRUE","TRUE","TRUE"
"7556","P5010300A",7917,"Ayuntamiento Fabara","TRUE","TRUE","TRUE"
"7557","P5010500F",7918,"Ayuntamiento Farlete","TRUE","TRUE","TRUE"
"7558","P5010700B",7920,"Ayuntamiento Los Fayos","TRUE","TRUE","TRUE"
"7559","P5010900H",7922,"Ayuntamiento Fombuena","TRUE","TRUE","TRUE"
"7560","P5011000F",7923,"Ayuntamiento El Frago","TRUE","TRUE","TRUE"
"7561","P5011100D",7924,"Ayuntamiento El Frasno","TRUE","TRUE","TRUE"
"7562","P5011200B",7925,"Ayuntamiento Fréscano","TRUE","TRUE","TRUE"
"7563","P5011400H",7926,"Ayuntamiento Fuendejalón","TRUE","TRUE",NA
"7564","P5011600C",7928,"Ayuntamiento Fuentes de Ebro","TRUE","TRUE","TRUE"
"7565","P5011700A",7929,"Ayuntamiento Fuentes de Jiloca","TRUE","TRUE","TRUE"
"7566","P5011800I",7930,"Ayuntamiento Gallocanta","TRUE","TRUE","TRUE"
"7567","P5011900G",7931,"Ayuntamiento Gallur","TRUE","TRUE","TRUE"
"7568","P5012000E",7932,"Ayuntamiento Gelsa","TRUE","TRUE","TRUE"
"7569","P5012100C",7933,"Ayuntamiento Godojos","TRUE","TRUE","TRUE"
"7570","P5012200A",7934,"Ayuntamiento Gotor","TRUE","TRUE",NA
"7571","P5012300I",7935,"Ayuntamiento Grisel","TRUE","TRUE",NA
"7572","P5012400G",7936,"Ayuntamiento Grisén","TRUE","TRUE","TRUE"
"7573","P5012600B",7938,"Ayuntamiento Ibdes","TRUE","TRUE","TRUE"
"7574","P5012900F",7940,"Ayuntamiento Isuerre","TRUE","TRUE","TRUE"
"7575","P5013000D",7941,"Ayuntamiento Jaraba","TRUE","TRUE","TRUE"
"7576","P5013001B",9227,"Mancomunidad La Sabina","TRUE",NA,NA
"7577","P5013100B",7942,"Ayuntamiento Jarque","TRUE","TRUE","TRUE"
"7578","P5013200J",7943,"Ayuntamiento Jaulín","TRUE","TRUE","TRUE"
"7579","P5013300H",7944,"Ayuntamiento La Joyosa","TRUE","TRUE","TRUE"
"7580","P5013500C",7946,"Ayuntamiento Langa del Castillo","TRUE","TRUE","TRUE"
"7581","P5013600A",7947,"Ayuntamiento Layana","TRUE","TRUE","TRUE"
"7582","P5013700I",7948,"Ayuntamiento Lécera","TRUE","TRUE","TRUE"
"7583","P5013800G",7950,"Ayuntamiento Leciñena","TRUE","TRUE","TRUE"
"7584","P5013900E",7949,"Ayuntamiento Lechón","TRUE","TRUE","TRUE"
"7585","P5014000C",7951,"Ayuntamiento Letux","TRUE","TRUE","TRUE"
"7586","P5014100A",7952,"Ayuntamiento Litago","TRUE","TRUE","TRUE"
"7587","P5014200I",7953,"Ayuntamiento Lituénigo","TRUE","TRUE","TRUE"
"7588","P5014300G",7954,"Ayuntamiento Lobera de Onsella","TRUE","TRUE","TRUE"
"7589","P5014400E",7955,"Ayuntamiento Longares","TRUE","TRUE","TRUE"
"7590","P5014500B",7956,"Ayuntamiento Longás","TRUE","TRUE","TRUE"
"7591","P5014700H",7957,"Ayuntamiento Lucena de Jalón","TRUE",NA,NA
"7592","P5014800F",7958,"Ayuntamiento Luceni","TRUE","TRUE","TRUE"
"7593","P5014900D",7959,"Ayuntamiento Luesia","TRUE","TRUE","TRUE"
"7594","P5015100J",7961,"Ayuntamiento Lumpiaque","TRUE","TRUE","TRUE"
"7595","P5015200H",7962,"Ayuntamiento Luna","TRUE","TRUE","TRUE"
"7596","P5015300F",7963,"Ayuntamiento Maella","TRUE","TRUE","TRUE"
"7597","P5015500A",7965,"Ayuntamiento Mainar","TRUE","TRUE","TRUE"
"7598","P5015600I",7966,"Ayuntamiento Malanquilla","TRUE","TRUE","TRUE"
"7599","P5015700G",7967,"Ayuntamiento Maleján","TRUE","TRUE","TRUE"
"7600","P5015800E",7969,"Ayuntamiento Malón","TRUE","TRUE","TRUE"
"7601","P5016000A",7970,"Ayuntamiento Maluenda","TRUE","TRUE","TRUE"
"7602","P5016200G",7971,"Ayuntamiento Manchones","TRUE","TRUE","TRUE"
"7603","P5016300E",7972,"Ayuntamiento Mara","TRUE","TRUE","TRUE"
"7604","P5016400C",7973,"Ayuntamiento María de Huerva","TRUE","TRUE","TRUE"
"7605","P5016500J",7975,"Ayuntamiento Mediana de Aragón","TRUE","TRUE","TRUE"
"7606","P5016700F",7977,"Ayuntamiento Mesones de Isuela","TRUE","TRUE","TRUE"
"7607","P5016800D",7978,"Ayuntamiento Mezalocha","TRUE","TRUE","TRUE"
"7608","P5016900B",7979,"Ayuntamiento Mianos","TRUE","TRUE","TRUE"
"7609","P5017000J",7980,"Ayuntamiento Miedes de Aragón","TRUE","TRUE","TRUE"
"7610","P5017001H",7976,"Ayuntamiento Mequinenza","TRUE","TRUE","TRUE"
"7611","P5017100H",7981,"Ayuntamiento Monegrillo","TRUE","TRUE","TRUE"
"7612","P5017200F",7982,"Ayuntamiento Moneva","TRUE","TRUE",NA
"7613","P5017300D",7983,"Ayuntamiento Monreal de Ariza","TRUE","TRUE","TRUE"
"7614","P5017400B",7984,"Ayuntamiento Monterde","TRUE","TRUE","TRUE"
"7615","P5017500I",7985,"Ayuntamiento Montón","TRUE","TRUE","TRUE"
"7616","P5017700E",7987,"Ayuntamiento Morata de Jiloca","TRUE","TRUE","TRUE"
"7617","P5017800C",7988,"Ayuntamiento Morés","TRUE",NA,NA
"7618","P5017900A",7989,"Ayuntamiento Moros","TRUE","TRUE","TRUE"
"7619","P5018000I",7990,"Ayuntamiento Moyuela","TRUE","TRUE","TRUE"
"7620","P5018100G",7991,"Ayuntamiento Mozota","TRUE","TRUE","TRUE"
"7621","P5018400A",7994,"Ayuntamiento Munébrega","TRUE","TRUE","TRUE"
"7622","P5018500H",7995,"Ayuntamiento Murero","TRUE","TRUE","TRUE"
"7623","P5018600F",7996,"Ayuntamiento Murillo de Gállego","TRUE","TRUE","TRUE"
"7624","P5018700D",7997,"Ayuntamiento Navardún","TRUE","TRUE","TRUE"
"7625","P5018800B",7998,"Ayuntamiento Nigüella","TRUE","TRUE","TRUE"
"7626","P5018900J",7999,"Ayuntamiento Nombrevilla","TRUE","TRUE","TRUE"
"7627","P5019000H",8000,"Ayuntamiento Nonaspe","TRUE","TRUE","TRUE"
"7628","P5019100F",8001,"Ayuntamiento Novallas","TRUE","TRUE","TRUE"
"7629","P5019200D",8002,"Ayuntamiento Novillas","TRUE","TRUE","TRUE"
"7630","P5019400J",8004,"Ayuntamiento Nuez de Ebro","TRUE","TRUE","TRUE"
"7631","P5019500G",8005,"Ayuntamiento Olvés","TRUE","TRUE","TRUE"
"7632","P5019600E",8006,"Ayuntamiento Orcajo","TRUE","TRUE","TRUE"
"7633","P5019700C",8007,"Ayuntamiento Orera","TRUE","TRUE","TRUE"
"7634","P5019800A",8008,"Ayuntamiento Orés","TRUE","TRUE","TRUE"
"7635","P5019900I",8009,"Ayuntamiento Oseja","TRUE","TRUE","TRUE"
"7636","P5020100C",8011,"Ayuntamiento Paniza","TRUE","TRUE","TRUE"
"7637","P5020200A",8012,"Ayuntamiento Paracuellos de Jiloca","TRUE","TRUE","TRUE"
"7638","P5020300I",8013,"Ayuntamiento Paracuellos de la Ribera","TRUE","TRUE","TRUE"
"7639","P5020600B",8016,"Ayuntamiento Las Pedrosas","TRUE","TRUE","TRUE"
"7640","P5020700J",8017,"Ayuntamiento Perdiguera","TRUE","TRUE","TRUE"
"7641","P5020800H",8018,"Ayuntamiento Piedratajada","TRUE","TRUE","TRUE"
"7642","P5020801F",7974,"Ayuntamiento Marracos","TRUE","TRUE","TRUE"
"7643","P5021100B",8021,"Ayuntamiento Los Pintanos","TRUE","TRUE","TRUE"
"7644","P5021200J",8022,"Ayuntamiento Plasencia de Jalón","TRUE","TRUE","TRUE"
"7645","P5021300H",8023,"Ayuntamiento Pleitas","TRUE",NA,NA
"7646","P5021500C",8025,"Ayuntamiento Pomer","TRUE","TRUE","TRUE"
"7647","P5021600A",8026,"Ayuntamiento Pozuel de Ariza","TRUE","TRUE","TRUE"
"7648","P5021700I",8027,"Ayuntamiento Pozuelo de Aragón","TRUE","TRUE","TRUE"
"7649","P5021800G",8028,"Ayuntamiento Pradilla de Ebro","TRUE","TRUE","TRUE"
"7650","P5021900E",8029,"Ayuntamiento Puebla de Albortón","TRUE","TRUE","TRUE"
"7651","P5022100A",8031,"Ayuntamiento Puendeluna","TRUE","TRUE","TRUE"
"7652","P5022300G",8032,"Ayuntamiento Purujosa","TRUE","TRUE","TRUE"
"7653","P5022400E",8033,"Ayuntamiento Quinto","TRUE","TRUE","TRUE"
"7654","P5022500B",8034,"Ayuntamiento Remolinos","TRUE","TRUE","TRUE"
"7655","P5022600J",8035,"Ayuntamiento Retascón","TRUE","TRUE","TRUE"
"7656","P5022700H",8036,"Ayuntamiento Ricla","TRUE","TRUE","TRUE"
"7657","P5022900D",8037,"Ayuntamiento Romanos","TRUE","TRUE","TRUE"
"7658","P5023000B",8038,"Ayuntamiento Rueda de Jalón","TRUE","TRUE","TRUE"
"7659","P5023100J",8039,"Ayuntamiento Ruesca","TRUE","TRUE","TRUE"
"7660","P5023300F",8041,"Ayuntamiento Sádaba","TRUE","TRUE","TRUE"
"7661","P5023400D",8042,"Ayuntamiento Salillas de Jalón","TRUE",NA,NA
"7662","P5023500A",8043,"Ayuntamiento Salvatierra de Esca","TRUE","TRUE","TRUE"
"7663","P5023700G",8045,"Ayuntamiento San Martín de la Virgen de Moncayo","TRUE","TRUE","TRUE"
"7664","P5023900C",8047,"Ayuntamiento Santa Cruz de Grío","TRUE","TRUE","TRUE"
"7665","P5024000A",8048,"Ayuntamiento Santa Cruz de Moncayo","TRUE","TRUE",NA
"7666","P5024100I",8049,"Ayuntamiento Santa Eulalia de Gállego","TRUE","TRUE","TRUE"
"7667","P5024200G",8050,"Ayuntamiento Santed","TRUE","TRUE","TRUE"
"7668","P5024300E",8051,"Ayuntamiento Sástago","TRUE","TRUE","TRUE"
"7669","P5024400C",8040,"Ayuntamiento Sabiñán","TRUE","TRUE","TRUE"
"7670","P5024500J",8052,"Ayuntamiento Sediles","TRUE","TRUE","TRUE"
"7671","P5024600H",8053,"Ayuntamiento Sestrica","TRUE","TRUE",NA
"7672","P5024700F",8054,"Ayuntamiento Sierra de Luna","TRUE","TRUE","TRUE"
"7673","P5024800D",8055,"Ayuntamiento Sigüés","TRUE","TRUE","TRUE"
"7674","P5025000J",8057,"Ayuntamiento Sobradiel","TRUE","TRUE","TRUE"
"7675","P5025100H",8058,"Ayuntamiento Sos del Rey Católico","TRUE","TRUE","TRUE"
"7676","P5025200F",8059,"Ayuntamiento Tabuenca","TRUE","TRUE","TRUE"
"7677","P5025300D",8060,"Ayuntamiento Talamantes","TRUE","TRUE","TRUE"
"7678","P5025500I",8062,"Ayuntamiento Tauste","TRUE","TRUE","TRUE"
"7679","P5025600G",8063,"Ayuntamiento Terrer","TRUE","TRUE","TRUE"
"7680","P5025700E",8064,"Ayuntamiento Tierga","TRUE","TRUE","TRUE"
"7681","P5026000I",8066,"Ayuntamiento Torralba de los Frailes","TRUE","TRUE","TRUE"
"7682","P5026100G",8067,"Ayuntamiento Torralba de Ribota","TRUE","TRUE","TRUE"
"7683","P5026200E",8068,"Ayuntamiento Torralbilla","TRUE","TRUE","TRUE"
"7684","P5026300C",8069,"Ayuntamiento Torrehermosa","TRUE","TRUE","TRUE"
"7685","P5026400A",8070,"Ayuntamiento Torrelapaja","TRUE","TRUE","TRUE"
"7686","P5026500H",8071,"Ayuntamiento Torrellas","TRUE","TRUE","TRUE"
